alpha,K,mixture_id,n,cost_scheme,eta_hat,eta_ci_low,eta_ci_high,separation_status,n_pairs,level,mixture_key
0.1,5,6,1000,constant,0.1809333333333334,0.1699937337474224,0.1918729329192443,separated,60,0.95,mixture/0.1/5/5/6
0.1,5,7,400,constant,0.2042500000000002,0.1767085538565289,0.2317914461434715,separated,60,0.95,mixture/0.1/5/5/7
0.1,5,7,1000,constant,0.225866666666667,0.2079412990740063,0.2437920342593276,separated,60,0.95,mixture/0.1/5/5/7
0.1,5,8,400,constant,0.1224999999999999,0.0843682807639908,0.1606317192360089,separated,60,0.95,mixture/0.1/5/5/8
0.1,5,8,1000,constant,0.1176333333333338,0.0935084789327464,0.1417581877339211,separated,60,0.95,mixture/0.1/5/5/8
0.1,5,9,400,constant,0.0286666666666665,-0.1029461817929576,0.1602795151262906,uncertain,60,0.95,mixture/0.1/5/5/9
0.1,5,9,1000,constant,0.1271666666666664,0.0457455415093107,0.2085877918240221,separated,60,0.95,mixture/0.1/5/5/9
0.1,5,10,400,constant,-0.0618333333333332,-0.6332951742746303,0.4185334204215705,uncertain,60,0.95,mixture/0.1/5/5/10
0.1,5,10,1000,constant,-0.0651333333333332,-0.5412932050123421,0.3460556752333336,uncertain,60,0.95,mixture/0.1/5/5/10
0.1,5,11,400,constant,-0.0207499999999999,-0.045667504901354,0.0041675049013542,uncertain,60,0.95,mixture/0.1/5/5/11
0.1,5,11,1000,constant,-0.0022666666666665,-0.0175191720877762,0.0129858387544431,uncertain,60,0.95,mixture/0.1/5/5/11
0.1,5,12,400,constant,0.2415000000000002,0.0438659051254887,0.3755905761136524,separated,60,0.95,mixture/0.1/5/5/12
0.1,5,12,1000,constant,0.3632666666666665,0.3495957877721934,0.3769375455611397,separated,60,0.95,mixture/0.1/5/5/12
0.1,5,13,400,constant,-0.0041666666666666,-0.0474472538802357,0.0391139205469024,uncertain,60,0.95,mixture/0.1/5/5/13
